Data from QEP037381__292__15-31-19-054.txt Node

Date: Mon Mar 14 15:31:19 EDT 2022
User: dcclab
Spectrometer: QEP03738
Trigger mode: 4
Integration Time (sec): 2.500000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
783.959	12.88
784.218	-2.12
784.476	-1.12
784.734	-3.12
784.992	258.88
785.251	252.88
785.509	240.88
785.767	236.88
786.025	232.88
786.283	250.88
786.541	245.88
786.798	247.88
787.056	249.88
787.314	230.88
787.572	244.88
787.83	239.88
788.087	244.88
788.345	230.88
788.602	240.88
788.86	235.88
789.117	249.88
789.375	234.88
789.632	237.88
789.89	243.88
790.147	265.88
790.404	256.88
790.661	245.88
790.919	270.88
791.176	279.88
791.433	275.88
791.69	281.88
791.947	281.88
792.204	272.88
792.461	290.88
792.718	304.88
792.974	304.88
793.231	301.88
793.488	339.88
793.745	336.88
794.001	346.88
794.258	379.88
794.514	378.88
794.771	389.88
795.027	402.88
795.284	408.88
795.54	449.88
795.797	477.88
796.053	527.88
796.309	564.88
796.565	611.88
796.822	662.88
797.078	734.88
797.334	874.88
797.59	1029.88
797.846	1280.88
798.102	1669.88
798.358	2201.88
798.614	3157.88
798.869	4646.88
799.125	6808.88
799.381	9934.88
799.637	14070.88
799.892	19077.88
800.148	24716.88
800.403	29988.88
800.659	34818.88
800.914	38381.88
801.17	40897.88
801.425	42586.88
801.68	43663.88
801.936	44696.88
802.191	45751.88
802.446	46547.88
802.701	47782.88
802.957	48696.88
803.212	49507.88
803.467	50605.88
803.722	51876.88
803.977	52722.88
804.232	53613.88
804.486	54741.88
804.741	55823.88
804.996	56970.88
805.251	58093.88
805.505	58990.88
805.76	59837.88
806.015	60839.88
806.269	61567.88
806.524	62393.88
806.778	62836.88
807.033	63201.88
807.287	64190.88
807.541	64839.88
807.796	65815.88
808.05	66974.88
808.304	67220.88
808.558	67746.88
808.812	68240.88
809.066	69018.88
809.32	69243.88
809.574	69874.88
809.828	70320.88
810.082	70860.88
810.336	71488.88
810.59	72123.88
810.844	72902.88
811.097	73970.88
811.351	74998.88
811.605	76007.88
811.858	77400.88
812.112	78715.88
812.365	80008.88
812.619	81118.88
812.872	82334.88
813.126	83334.88
813.379	84496.88
813.632	85624.88
813.885	86792.88
814.139	87902.88
814.392	89250.88
814.645	90639.88
814.898	92382.88
815.151	93947.88
815.404	95877.88
815.657	97425.88
815.91	98962.88
816.163	99926.88
816.416	101035.88
816.668	101858.88
816.921	102442.88
