Data from QEP037381__644__16-17-44-783.txt Node

Date: Mon Mar 14 16:17:44 EDT 2022
User: dcclab
Spectrometer: QEP03738
Trigger mode: 4
Integration Time (sec): 2.500000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1044
>>>>>Begin Spectral Data<<<<<
783.959	12.88
784.218	0.88
784.476	-2.12
784.734	-5.12
784.992	248.88
785.251	251.88
785.509	232.88
785.767	220.88
786.025	234.88
786.283	241.88
786.541	239.88
786.798	239.88
787.056	229.88
787.314	230.88
787.572	238.88
787.83	248.88
788.087	240.88
788.345	231.88
788.602	234.88
788.86	249.88
789.117	239.88
789.375	233.88
789.632	242.88
789.89	228.88
790.147	244.88
790.404	264.88
790.661	255.88
790.919	280.88
791.176	267.88
791.433	269.88
791.69	263.88
791.947	280.88
792.204	253.88
792.461	281.88
792.718	290.88
792.974	295.88
793.231	308.88
793.488	334.88
793.745	322.88
794.001	339.88
794.258	365.88
794.514	349.88
794.771	396.88
795.027	396.88
795.284	413.88
795.54	435.88
795.797	468.88
796.053	511.88
796.309	535.88
796.565	597.88
796.822	647.88
797.078	731.88
797.334	849.88
797.59	998.88
797.846	1233.88
798.102	1585.88
798.358	2156.88
798.614	3023.88
798.869	4386.88
799.125	6477.88
799.381	9467.88
799.637	13458.88
799.892	18271.88
800.148	23581.88
800.403	28747.88
800.659	33297.88
800.914	36522.88
801.17	38964.88
801.425	40515.88
801.68	41824.88
801.936	42810.88
802.191	43868.88
802.446	44726.88
802.701	45710.88
802.957	46540.88
803.212	47622.88
803.467	48505.88
803.722	49673.88
803.977	50650.88
804.232	51534.88
804.486	52612.88
804.741	53650.88
804.996	54852.88
805.251	55873.88
805.505	56796.88
805.76	57882.88
806.015	58591.88
806.269	59411.88
806.524	60214.88
806.778	60780.88
807.033	61530.88
807.287	62025.88
807.541	62841.88
807.796	63973.88
808.05	64618.88
808.304	65332.88
808.558	65677.88
808.812	66132.88
809.066	66740.88
809.32	67276.88
809.574	67847.88
809.828	68266.88
810.082	68772.88
810.336	69292.88
810.59	70221.88
810.844	70986.88
811.097	71833.88
811.351	72851.88
811.605	74039.88
811.858	75197.88
812.112	76572.88
812.365	77736.88
812.619	79112.88
812.872	80221.88
813.126	81274.88
813.379	82404.88
813.632	83747.88
813.885	84749.88
814.139	86113.88
814.392	87590.88
814.645	88915.88
814.898	90745.88
815.151	92368.88
815.404	93952.88
815.657	95528.88
815.91	97062.88
816.163	98271.88
816.416	99112.88
816.668	99954.88
816.921	100574.88
817.174	100889.88
817.426	101023.88
817.679	101206.88
817.931	101123.88
818.184	101137.88
818.436	101256.88
818.689	101401.88
818.941	101426.88
819.194	102105.88
819.446	102409.88
819.698	102587.88
819.95	103232.88
820.202	103663.88
820.455	104441.88
820.707	104186.88
820.959	104420.88
821.211	104396.88
821.462	104466.88
821.714	104155.88
821.966	103838.88
822.218	103549.88
822.47	103076.88
822.722	102767.88
822.973	102320.88
823.225	102185.88
823.476	101987.88
823.728	102031.88
823.979	102096.88
824.231	102150.88
824.482	101987.88
824.734	102126.88
824.985	102199.88
825.236	102193.88
825.487	101959.88
825.739	101909.88
825.99	101641.88
826.241	101046.88
826.492	100725.88
826.743	100314.88
826.994	99770.88
827.245	99487.88
827.496	99324.88
827.747	99073.88
827.997	99418.88
828.248	99378.88
828.499	99222.88
828.75	99434.88
829	99344.88
829.251	99302.88
829.501	99269.88
829.752	98944.88
830.002	98558.88
830.253	97763.88
830.503	97228.88
830.753	96736.88
831.004	96089.88
831.254	95738.88
831.504	95668.88
831.754	95542.88
832.004	95494.88
832.254	95572.88
832.504	95564.88
832.754	95605.88
833.004	95413.88
833.254	95319.88
833.504	95127.88
833.754	95021.88
834.003	94568.88
834.253	94307.88
834.503	93666.88
834.752	93181.88
835.002	92671.88
835.252	92163.88
835.501	91898.88
835.75	91650.88
836	91515.88
836.249	91554.88
836.499	91398.88
836.748	91506.88
836.997	91527.88
837.246	91507.88
837.495	91832.88
837.744	92443.88
837.993	92709.88
838.242	92862.88
838.491	92615.88
838.74	91921.88
838.989	90534.88
839.238	89935.88
839.487	89298.88
839.736	88946.88
839.984	88495.88
840.233	88294.88
840.482	87813.88
840.73	87433.88
840.979	86829.88
841.227	87025.88
841.476	86442.88
841.724	86088.88
841.972	86167.88
842.221	85799.88
842.469	85546.88
842.717	85159.88
842.965	85168.88
843.213	84838.88
843.461	84663.88
843.71	84271.88
843.958	83929.88
844.205	83728.88
844.453	83574.88
844.701	83429.88
844.949	83314.88
845.197	83462.88
845.445	83190.88
845.692	83487.88
845.94	83486.88
846.188	83427.88
846.435	83147.88
846.683	83128.88
846.93	82914.88
847.178	82295.88
847.425	81893.88
847.672	81175.88
847.92	80640.88
848.167	79739.88
848.414	79032.88
848.661	78609.88
848.908	78123.88
849.155	78015.88
849.402	78049.88
849.649	78049.88
849.896	78025.88
850.143	78311.88
850.39	79002.88
850.637	79089.88
850.884	78898.88
851.131	78748.88
851.377	78408.88
851.624	78450.88
851.87	77879.88
852.117	77636.88
852.364	77116.88
852.61	76885.88
852.856	76731.88
853.103	76322.88
853.349	76060.88
853.595	75786.88
853.842	75358.88
854.088	75426.88
854.334	75277.88
854.58	74932.88
854.826	74664.88
855.072	74148.88
855.318	73698.88
855.564	72956.88
855.81	72414.88
856.056	71778.88
856.302	71220.88
856.548	71107.88
856.793	70464.88
857.039	70174.88
857.285	69862.88
857.53	69779.88
857.776	69960.88
858.021	70180.88
858.267	70529.88
858.512	70421.88
858.758	70570.88
859.003	70649.88
859.248	70848.88
859.493	70575.88
859.739	70365.88
859.984	69945.88
860.229	69725.88
860.474	69371.88
860.719	68890.88
860.964	68326.88
861.209	68128.88
861.454	67686.88
861.699	67278.88
861.943	67022.88
862.188	66800.88
862.433	66443.88
862.678	66261.88
862.922	66194.88
863.167	66002.88
863.411	65799.88
863.656	65754.88
863.9	65545.88
864.145	65316.88
864.389	64879.88
864.634	64607.88
864.878	64372.88
865.122	64229.88
865.366	64064.88
865.61	63966.88
865.855	63624.88
866.099	63679.88
866.343	63511.88
866.587	63295.88
866.831	63300.88
867.074	63251.88
867.318	63441.88
867.562	63349.88
867.806	63261.88
868.05	63110.88
868.293	63095.88
868.537	62742.88
868.78	62498.88
869.024	62148.88
869.267	61730.88
869.511	61295.88
869.754	60834.88
869.998	60334.88
870.241	59790.88
870.484	59352.88
870.728	58963.88
870.971	58742.88
871.214	58410.88
871.457	58397.88
871.7	58289.88
871.943	58320.88
872.186	58321.88
872.429	58395.88
872.672	58367.88
872.915	58011.88
873.158	58099.88
873.4	58041.88
873.643	57951.88
873.886	57831.88
874.128	57795.88
874.371	57324.88
874.613	57236.88
874.856	57136.88
875.098	56767.88
875.341	56605.88
875.583	56338.88
875.825	56365.88
876.068	56046.88
876.31	55728.88
876.552	55133.88
876.794	54738.88
877.036	54289.88
877.278	53887.88
877.52	53751.88
877.762	53574.88
878.004	53453.88
878.246	53184.88
878.488	53219.88
878.73	53275.88
878.972	53140.88
879.213	52980.88
879.455	52975.88
879.697	52898.88
879.938	52730.88
880.18	52592.88
880.421	52377.88
880.663	52165.88
880.904	52297.88
881.145	52385.88
881.387	52309.88
881.628	52229.88
881.869	51988.88
882.11	51988.88
882.352	51692.88
882.593	51465.88
882.834	51440.88
883.075	51208.88
883.316	51077.88
883.557	50880.88
883.797	50714.88
884.038	50359.88
884.279	49780.88
884.52	49262.88
884.761	48790.88
885.001	48284.88
885.242	47934.88
885.482	47623.88
885.723	47454.88
885.963	47217.88
886.204	47083.88
886.444	46762.88
886.685	46700.88
886.925	46495.88
887.165	46521.88
887.405	46106.88
887.646	46006.88
887.886	45756.88
888.126	45804.88
888.366	45692.88
888.606	45837.88
888.846	45977.88
889.086	46095.88
889.326	45918.88
889.565	46189.88
889.805	45878.88
890.045	45720.88
890.285	45753.88
890.524	45379.88
890.764	45360.88
891.003	45010.88
891.243	44566.88
891.482	44090.88
891.722	43760.88
891.961	43420.88
892.201	43299.88
892.44	42967.88
892.679	42738.88
892.918	42570.88
893.158	42507.88
893.397	42563.88
893.636	42244.88
893.875	42067.88
894.114	41917.88
894.353	41883.88
894.592	41644.88
894.831	41462.88
895.069	41074.88
895.308	40959.88
895.547	40700.88
895.786	40475.88
896.024	40424.88
896.263	40403.88
896.501	40174.88
896.74	40069.88
896.978	40205.88
897.217	40122.88
897.455	39906.88
897.694	39895.88
897.932	39642.88
898.17	39637.88
898.408	39437.88
898.646	39360.88
898.885	39234.88
899.123	38823.88
899.361	38623.88
899.599	38467.88
899.837	38184.88
900.075	37907.88
900.312	37747.88
900.55	37406.88
900.788	37058.88
901.026	36740.88
901.263	36398.88
901.501	36128.88
901.739	35914.88
901.976	35815.88
902.214	35647.88
902.451	35508.88
902.689	35403.88
902.926	35263.88
903.163	35262.88
903.401	35400.88
903.638	35239.88
903.875	35305.88
904.112	35288.88
904.349	35145.88
904.586	35054.88
904.823	34921.88
905.06	34723.88
905.297	34532.88
905.534	34180.88
905.771	33961.88
906.008	33794.88
906.245	33629.88
906.481	33451.88
906.718	33162.88
906.955	32964.88
907.191	32905.88
907.428	32749.88
907.664	32541.88
907.901	32466.88
908.137	32468.88
908.374	32273.88
908.61	32234.88
908.846	32006.88
909.083	31921.88
909.319	31851.88
909.555	31468.88
909.791	31286.88
910.027	30961.88
910.263	30660.88
910.499	30578.88
910.735	30229.88
910.971	30086.88
911.207	29973.88
911.443	29775.88
911.678	29599.88
911.914	29482.88
912.15	29515.88
912.385	29362.88
912.621	29325.88
912.857	29176.88
913.092	29182.88
913.328	29246.88
913.563	29182.88
913.798	29107.88
914.034	29088.88
914.269	29157.88
